2.01788, 0.918564
2.02173, 0.909336
2.02554, 0.900088
2.0293, 0.890821
2.03301, 0.881534
2.03667, 0.872228
2.04028, 0.862903
2.04384, 0.853559
2.04736, 0.844197
2.05082, 0.834816
2.05423, 0.825417
2.0576, 0.815999
2.06091, 0.806564
2.06417, 0.797111
2.06738, 0.78764
2.07054, 0.778152
2.07364, 0.768646
2.0767, 0.759124
2.0797, 0.749585
2.08265, 0.740029
2.08554, 0.730457
2.08838, 0.720868
2.09116, 0.711264
2.09389, 0.701644
2.09657, 0.692008
2.09919, 0.682357
2.10175, 0.672691
2.10425, 0.66301
2.1067, 0.653314
2.10909, 0.643603
2.11142, 0.633879
2.11369, 0.62414
2.11591, 0.614388
2.11806, 0.604622
2.12015, 0.594843
2.12218, 0.585051
2.12414, 0.575246
2.12604, 0.565429
2.12788, 0.555599
2.12966, 0.545758
2.13136, 0.535904
2.133, 0.52604
2.13458, 0.516165
2.13608, 0.506278
2.13752, 0.496382
2.13888, 0.486475
2.14017, 0.476559
2.14139, 0.466634
2.14254, 0.4567
2.1436, 0.446757
2.14459, 0.436806
2.14551, 0.426847
2.14633, 0.416882
2.14708, 0.40691
2.14774, 0.396931
2.14831, 0.386948
2.14879, 0.376959
2.14918, 0.366967
2.14947, 0.356971
2.14966, 0.346973
2.14974, 0.336973
2.14972, 0.326973
2.14957, 0.316974
2.1493, 0.306978
2.1489, 0.296986
2.14836, 0.287001
2.14766, 0.277025
2.14679, 0.267064
2.14572, 0.257121
2.14443, 0.247204
2.14287, 0.237326
2.141, 0.227503
2.13871, 0.217769
2.13586, 0.208185
2.13215, 0.198897
2.12697, 0.190343
2.11896, 0.184354
2.10899, 0.185121
2.10048, 0.190374
2.09309, 0.197106
2.0863, 0.204446
2.07985, 0.212089
2.0736, 0.219899
2.06747, 0.227801
2.06141, 0.235751
2.05537, 0.24372
2.04932, 0.251689
2.04326, 0.259641
2.03716, 0.267567
2.03102, 0.275456
2.02482, 0.2833
2.01855, 0.291094
2.01222, 0.298832
2.00581, 0.306509
1.99932, 0.31412
1.99276, 0.321662
1.98611, 0.32913
1.97937, 0.336521
1.97255, 0.343832
1.96564, 0.35106
1.95864, 0.358201
1.95155, 0.365253
1.94436, 0.372213
1.93709, 0.379078
1.92973, 0.385845
1.92228, 0.392513
1.91474, 0.399078
1.9071, 0.405538
1.89938, 0.411891
1.89157, 0.418135
1.88367, 0.424267
1.87568, 0.430284
1.86761, 0.436186
1.85945, 0.441969
1.85121, 0.447631
1.84288, 0.453171
1.83448, 0.458587
1.82599, 0.463877
1.81743, 0.469038
1.80878, 0.474069
1.80007, 0.478968
1.79127, 0.483733
1.78241, 0.488363
1.77348, 0.492856
1.76447, 0.49721
1.75541, 0.501425
1.74627, 0.505497
1.73708, 0.509426
1.72782, 0.513211
1.71851, 0.51685
1.70914, 0.520341
1.69971, 0.523684
1.69023, 0.526877
1.68071, 0.52992
1.67113, 0.53281
1.66152, 0.535548
1.65186, 0.538132
1.64216, 0.540561
1.63242, 0.542835
1.62264, 0.544952
1.61284, 0.546912
1.603, 0.548714
1.59314, 0.550357
1.58325, 0.551842
1.57334, 0.553168
1.56341, 0.554333
1.55346, 0.555339
1.54349, 0.556183
1.53352, 0.556868
1.52353, 0.557391
1.51354, 0.557753
1.50354, 0.557954
1.49354, 0.557995
1.48354, 0.557874
1.47354, 0.557593
1.46355, 0.557151
1.45357, 0.556548
1.4436, 0.555786
1.43364, 0.554864
1.4237, 0.553784
1.41378, 0.552544
1.40388, 0.551147
1.394, 0.549593
1.38414, 0.547882
1.37432, 0.546015
1.36453, 0.543993
1.35477, 0.541817
1.34504, 0.539488
1.33535, 0.537007
1.32571, 0.534374
1.3161, 0.531592
1.30654, 0.528662
1.29703, 0.525583
1.28756, 0.522359
1.27815, 0.518989
1.26878, 0.515476
1.25947, 0.511821
1.25022, 0.508026
1.24103, 0.504092
1.2319, 0.50002
1.22282, 0.495812
1.21382, 0.491471
1.20487, 0.486997
1.196, 0.482392
1.18719, 0.477659
1.17845, 0.472798
1.16978, 0.467813
1.16118, 0.462705
1.15266, 0.457475
1.14421, 0.452126
1.13584, 0.44666
1.12754, 0.44108
1.11932, 0.435386
1.11117, 0.429581
1.10311, 0.423667
1.09513, 0.417647
1.08722, 0.411522
1.0794, 0.405296
1.07165, 0.398969
1.06399, 0.392545
1.05641, 0.386025
1.0489, 0.379411
1.04148, 0.372707
1.03415, 0.365915
1.02689, 0.359036
1.01971, 0.352072
1.01261, 0.345028
1.0056, 0.337904
0.998657, 0.330703
0.991796, 0.323427
0.985013, 0.316079
0.978307, 0.308661
0.971676, 0.301176
0.96512, 0.293625
0.958636, 0.286012
0.952224, 0.278338
0.945882, 0.270606
0.939609, 0.262819
0.933401, 0.254979
0.927258, 0.247088
0.921177, 0.239149
0.915156, 0.231165
0.909192, 0.223139
0.903282, 0.215072
0.897422, 0.206968
0.89161, 0.198831
0.885842, 0.190662
0.880112, 0.182466
0.874417, 0.174247
0.868749, 0.166008
0.863102, 0.157755
0.857469, 0.149493
0.851839, 0.141228
0.846201, 0.132969
0.840538, 0.124727
0.834832, 0.116514
0.829056, 0.108352
0.82317, 0.100267
0.817122, 0.0923036
0.810824, 0.084536
0.804135, 0.0771018
0.796811, 0.0702941
0.78843, 0.064839
0.778701, 0.0625267
0.769007, 0.0649849
0.760691, 0.0705378
0.753436, 0.0774207
0.746824, 0.0849228
0.74061, 0.0927573
0.734652, 0.100789
0.728866, 0.108945
0.723197, 0.117183
0.717607, 0.125475
0.71207, 0.133801
0.706565, 0.14215
0.701076, 0.150509
0.695593, 0.158872
0.690106, 0.167231
0.684605, 0.175583
0.679084, 0.183921
0.673538, 0.192242
0.667962, 0.200543
0.66235, 0.208819
0.656698, 0.217069
0.651004, 0.22529
0.645264, 0.233478
0.639474, 0.241631
0.633632, 0.249747
0.627735, 0.257824
0.621781, 0.265859
0.615769, 0.273849
0.609694, 0.281793
0.603557, 0.289688
0.597355, 0.297532
0.591087, 0.305324
0.58475, 0.31306
0.578344, 0.320739
0.571868, 0.328358
0.565319, 0.335916
0.558698, 0.34341
0.552003, 0.350838
0.545234, 0.358198
0.538389, 0.365489
0.531468, 0.372707
0.52447, 0.37985
0.517396, 0.386918
0.510243, 0.393907
0.503013, 0.400815
0.495705, 0.407641
0.488319, 0.414382
0.480854, 0.421036
0.473311, 0.427601
0.46569, 0.434076
0.457991, 0.440458
0.450214, 0.446744
0.44236, 0.452934
0.434429, 0.459025
0.426422, 0.465015
0.418339, 0.470903
0.41018, 0.476685
0.401947, 0.482361
0.39364, 0.487928
0.38526, 0.493385
0.376808, 0.498729
0.368285, 0.50396
0.359692, 0.509074
0.351029, 0.514071
0.342299, 0.518948
0.333503, 0.523704
0.324641, 0.528337
0.315715, 0.532846
0.306726, 0.537228
0.297676, 0.541483
0.288567, 0.545608
0.279399, 0.549602
0.270175, 0.553464
0.260896, 0.557192
0.251564, 0.560785
0.24218, 0.564242
0.232747, 0.56756
0.223266, 0.570739
0.213738, 0.573777
0.204167, 0.576673
0.194553, 0.579427
0.1849, 0.582036
0.175208, 0.5845
0.16548, 0.586818
0.155719, 0.588988
0.145925, 0.59101
0.136102, 0.592882
0.126252, 0.594604
0.116376, 0.596176
0.106477, 0.597595
0.0965576, 0.598862
0.0866198, 0.599976
0.076666, 0.600935
0.0666984, 0.60174
0.0567196, 0.60239
0.0467318, 0.602884
0.0367375, 0.603222
0.0267392, 0.603404
0.0167392, 0.603428
0.00674007, 0.603295
-0.00325572, 0.603005
-0.0132457, 0.602557
-0.0232273, 0.601951
-0.033198, 0.601186
-0.0431554, 0.600264
-0.0530968, 0.599183
-0.0630198, 0.597944
-0.0729217, 0.596547
-0.0828, 0.594992
-0.0926522, 0.593278
-0.102476, 0.591408
-0.112268, 0.589379
-0.122026, 0.587194
-0.131748, 0.584852
-0.141431, 0.582353
-0.151072, 0.579699
-0.160669, 0.576889
-0.17022, 0.573925
-0.179721, 0.570806
-0.18917, 0.567533
-0.198565, 0.564108
-0.207903, 0.56053
-0.217182, 0.556801
-0.226399, 0.552922
-0.235551, 0.548893
-0.244637, 0.544715
-0.253653, 0.540389
-0.262597, 0.535917
-0.271467, 0.531299
-0.28026, 0.526537
-0.288974, 0.521631
-0.297607, 0.516583
-0.306155, 0.511394
-0.314617, 0.506066
-0.322991, 0.500599
-0.331273, 0.494996
-0.339462, 0.489257
-0.347556, 0.483384
-0.355552, 0.477378
-0.363448, 0.471242
-0.371242, 0.464976
-0.378931, 0.458583
-0.386513, 0.452063
-0.393987, 0.445419
-0.40135, 0.438653
-0.408601, 0.431766
-0.415736, 0.42476
-0.422754, 0.417636
-0.429654, 0.410398
-0.436433, 0.403046
-0.443089, 0.395583
-0.44962, 0.388011
-0.456025, 0.380331
-0.462302, 0.372546
-0.468449, 0.364658
-0.474463, 0.356669
-0.480345, 0.348582
-0.486091, 0.340398
-0.4917, 0.332119
-0.497171, 0.323748
-0.502502, 0.315288
-0.507692, 0.30674
-0.512739, 0.298107
-0.517641, 0.289391
-0.522397, 0.280594
-0.527007, 0.27172
-0.531468, 0.26277
-0.535779, 0.253747
-0.539939, 0.244654
-0.543947, 0.235492
-0.547802, 0.226265
-0.551503, 0.216975
-0.555048, 0.207624
-0.558437, 0.198216
-0.561668, 0.188753
-0.564741, 0.179236
-0.567655, 0.16967
-0.570408, 0.160057
-0.573001, 0.150399
-0.575432, 0.140699
-0.577701, 0.13096
-0.579807, 0.121184
-0.58175, 0.111375
-0.583528, 0.101534
-0.585142, 0.091665
-0.586591, 0.0817705
-0.587874, 0.0718532
-0.588992, 0.0619159
-0.589943, 0.0519612
-0.590728, 0.0419921
-0.591346, 0.0320112
-0.591798, 0.0220214
-0.592082, 0.0120254
-0.592199, 0.00202613
-0.59215, -0.00797375
-0.591933, -0.0179714
-0.591549, -0.027964
-0.590999, -0.0379489
-0.590281, -0.0479231
-0.589397, -0.057884
-0.588347, -0.0678287
-0.587131, -0.0777544
-0.585749, -0.0876585
-0.584202, -0.0975381
-0.58249, -0.107391
-0.580614, -0.117213
-0.578574, -0.127003
-0.576371, -0.136757
-0.574006, -0.146473
-0.571478, -0.156148
-0.56879, -0.16578
-0.565941, -0.175366
-0.562932, -0.184903
-0.559765, -0.194388
-0.55644, -0.203819
-0.552958, -0.213193
-0.549321, -0.222508
-0.545528, -0.231761
-0.541582, -0.240949
-0.537483, -0.250071
-0.533233, -0.259123
-0.528832, -0.268102
-0.524283, -0.277008
-0.519586, -0.285836
-0.514742, -0.294585
-0.509754, -0.303252
-0.504622, -0.311834
-0.499348, -0.320331
-0.493934, -0.328738
-0.48838, -0.337054
-0.48269, -0.345277
-0.476863, -0.353404
-0.470902, -0.361433
-0.464808, -0.369362
-0.458584, -0.377189
-0.452231, -0.384911
-0.445751, -0.392528
-0.439145, -0.400035
-0.432416, -0.407432
-0.425565, -0.414717
-0.418594, -0.421887
-0.411506, -0.428941
-0.404302, -0.435877
-0.396984, -0.442692
-0.389555, -0.449386
-0.382016, -0.455956
-0.37437, -0.462401
-0.366618, -0.468718
-0.358764, -0.474907
-0.350808, -0.480966
-0.342754, -0.486893
-0.334603, -0.492686
-0.326358, -0.498345
-0.318021, -0.503867
-0.309595, -0.509252
-0.301081, -0.514497
-0.292482, -0.519603
-0.283801, -0.524566
-0.27504, -0.529387
-0.2662, -0.534063
-0.257286, -0.538595
-0.248299, -0.54298
-0.239241, -0.547218
-0.230116, -0.551307
-0.220925, -0.555247
-0.211671, -0.559037
-0.202356, -0.562676
-0.192984, -0.566163
-0.183556, -0.569498
-0.174076, -0.572679
-0.164545, -0.575706
-0.154966, -0.578579
-0.145343, -0.581297
-0.135676, -0.583858
-0.12597, -0.586264
-0.116226, -0.588513
-0.106448, -0.590605
-0.0966364, -0.592539
-0.0867956, -0.594316
-0.0769276, -0.595936
-0.0670349, -0.597397
-0.0571202, -0.5987
-0.0471859, -0.599845
-0.0372347, -0.600831
-0.0272691, -0.60166
-0.0172916, -0.60233
-0.0073047, -0.602842
0.00268902, -0.603197
0.0126871, -0.603393
0.022687, -0.603433
0.0326863, -0.603315
0.0426825, -0.60304
0.0526733, -0.602609
0.062656, -0.602022
0.0726284, -0.60128
0.0825881, -0.600383
0.0925327, -0.599332
0.10246, -0.598127
0.112367, -0.596769
0.122253, -0.595259
0.132114, -0.593598
0.141948, -0.591786
0.151754, -0.589825
0.161529, -0.587715
0.17127, -0.585457
0.180977, -0.583052
0.190646, -0.580502
0.200276, -0.577806
0.209865, -0.574968
0.21941, -0.571987
0.22891, -0.568865
0.238363, -0.565603
0.247768, -0.562202
0.257121, -0.558665
0.266422, -0.554991
0.275668, -0.551183
0.284859, -0.547242
0.293992, -0.54317
0.303066, -0.538968
0.31208, -0.534637
0.321031, -0.530179
0.32992, -0.525596
0.338743, -0.52089
0.3475, -0.516062
0.35619, -0.511113
0.364811, -0.506046
0.373363, -0.500863
0.381844, -0.495564
0.390253, -0.490153
0.39859, -0.48463
0.406853, -0.478998
0.415042, -0.473258
0.423155, -0.467413
0.431194, -0.461465
0.439156, -0.455414
0.447041, -0.449264
0.454849, -0.443017
0.46258, -0.436673
0.470232, -0.430236
0.477807, -0.423707
0.485303, -0.417089
0.492721, -0.410383
0.500061, -0.403591
0.507323, -0.396716
0.514507, -0.389759
0.521613, -0.382724
0.528642, -0.375611
0.535594, -0.368422
0.542469, -0.361161
0.549269, -0.353829
0.555994, -0.346428
0.562645, -0.33896
0.569223, -0.331428
0.575728, -0.323834
0.582163, -0.316179
0.588527, -0.308465
0.594823, -0.300696
0.601052, -0.292873
0.607215, -0.284998
0.613315, -0.277074
0.619352, -0.269102
0.62533, -0.261085
0.631249, -0.253025
0.637113, -0.244925
0.642923, -0.236786
0.648684, -0.228612
0.654396, -0.220404
0.660065, -0.212166
0.665692, -0.2039
0.671283, -0.195608
0.67684, -0.187295
0.682371, -0.178963
0.687878, -0.170617
0.693371, -0.16226
0.698855, -0.153898
0.704339, -0.145536
0.709836, -0.137182
0.715358, -0.128846
0.720924, -0.120538
0.726558, -0.112275
0.732291, -0.104082
0.73817, -0.0959931
0.744268, -0.0880671
0.750697, -0.0804075
0.757651, -0.073222
0.765475, -0.0669941
0.774636, -0.0629846
0.784629, -0.0633778
0.793572, -0.0678519
0.801264, -0.0742421
0.808172, -0.0814725
0.814607, -0.0891272
0.820744, -0.0970226
0.826687, -0.105065
0.832502, -0.1132
0.838233, -0.121395
0.843911, -0.129627
0.849557, -0.137881
0.855188, -0.146144
0.860819, -0.154408
0.866459, -0.162666
0.872117, -0.170911
0.877801, -0.179139
0.883516, -0.187345
0.889268, -0.195525
0.895062, -0.203675
0.900902, -0.211793
0.906791, -0.219875
0.912733, -0.227918
0.918731, -0.23592
0.924787, -0.243877
0.930905, -0.251788
0.937086, -0.259649
0.943332, -0.267458
0.949646, -0.275212
0.95603, -0.28291
0.962484, -0.290548
0.969011, -0.298124
0.975612, -0.305636
0.982287, -0.313082
0.989039, -0.320459
0.995868, -0.327764
1.00277, -0.334995
1.00976, -0.342151
1.01683, -0.349228
1.02397, -0.356224
1.0312, -0.363138
1.0385, -0.369966
1.04589, -0.376706
1.05336, -0.383356
1.06091, -0.389914
1.06854, -0.396378
1.07625, -0.402744
1.08404, -0.409012
1.09191, -0.415178
1.09987, -0.421241
1.1079, -0.427198
1.11601, -0.433047
1.1242, -0.438786
1.13246, -0.444413
1.14081, -0.449926
1.14923, -0.455322
1.15772, -0.4606
1.16629, -0.465758
1.17493, -0.470794
1.18364, -0.475705
1.19242, -0.48049
1.20127, -0.485147
1.21018, -0.489674
1.21917, -0.494069
1.22821, -0.498331
1.23732, -0.502458
1.24649, -0.506449
1.25572, -0.510301
1.26501, -0.514013
1.27435, -0.517583
1.28374, -0.521011
1.29319, -0.524294
1.30268, -0.527432
1.31222, -0.530423
1.32181, -0.533265
1.33144, -0.535958
1.34111, -0.538501
1.35082, -0.540892
1.36057, -0.54313
1.37035, -0.545214
1.38016, -0.547144
1.39, -0.548918
1.39987, -0.550536
1.40976, -0.551997
1.41968, -0.553301
1.42961, -0.554446
1.43956, -0.555432
1.44953, -0.556259
1.45951, -0.556926
1.46949, -0.557433
1.47949, -0.557779
1.48949, -0.557965
1.49949, -0.55799
1.50949, -0.557854
1.51948, -0.557557
1.52947, -0.557099
1.53945, -0.55648
1.54942, -0.5557
1.55938, -0.55476
1.56932, -0.553659
1.57924, -0.552398
1.58913, -0.550978
1.59901, -0.549399
1.60886, -0.547661
1.61868, -0.545765
1.62846, -0.543711
1.63822, -0.541501
1.64793, -0.539135
1.65761, -0.536614
1.66724, -0.533938
1.67684, -0.531109
1.68638, -0.528128
1.69588, -0.524996
1.70532, -0.521713
1.71472, -0.518282
1.72405, -0.514703
1.73333, -0.510977
1.74255, -0.507106
1.75171, -0.503092
1.76081, -0.498935
1.76984, -0.494637
1.7788, -0.4902
1.78769, -0.485625
1.79651, -0.480915
1.80526, -0.476069
1.81393, -0.471092
1.82253, -0.465983
1.83105, -0.460745
1.83949, -0.455381
1.84785, -0.449891
1.85612, -0.444277
1.86431, -0.438543
1.87242, -0.432689
1.88044, -0.426718
1.88838, -0.420633
1.89623, -0.414434
1.90398, -0.408125
1.91165, -0.401708
1.91923, -0.395185
1.92672, -0.388559
1.93412, -0.381831
1.94143, -0.375006
1.94865, -0.368084
1.95577, -0.361069
1.96281, -0.353964
1.96976, -0.346771
1.97662, -0.339493
1.98339, -0.332134
1.99007, -0.324696
1.99667, -0.317184
2.00319, -0.309601
2.00963, -0.30195
2.01599, -0.294236
2.02229, -0.286464
2.02851, -0.278639
2.03468, -0.270768
2.0408, -0.262856
2.04687, -0.254913
2.05292, -0.24695
2.05896, -0.238979
2.06501, -0.231018
2.07111, -0.223092
2.0773, -0.215238
2.08365, -0.207516
2.09028, -0.200029
2.09739, -0.192994
2.10536, -0.186958
2.11484, -0.183782
2.12417, -0.187392
2.13029, -0.195301
2.13448, -0.204379
2.13764, -0.213869
2.14013, -0.223553
2.14216, -0.233345
2.14383, -0.243203
2.14523, -0.253106
2.14638, -0.263039
2.14733, -0.272994
2.14809, -0.282965
2.1487, -0.292946
2.14916, -0.302936
2.14948, -0.312931
2.14967, -0.322929
2.14975, -0.332929
2.14971, -0.342929
2.14956, -0.352927
2.14931, -0.362924
2.14896, -0.372918
2.14852, -0.382908
2.14798, -0.392894
2.14736, -0.402875
2.14665, -0.412849
2.14585, -0.422817
2.14497, -0.432779
2.14401, -0.442733
2.14298, -0.452679
2.14186, -0.462617
2.14068, -0.472546
2.13941, -0.482466
2.13808, -0.492376
2.13667, -0.502277
2.13519, -0.512167
2.13365, -0.522047
2.13204, -0.531916
2.13035, -0.541774
2.12861, -0.55162
2.12679, -0.561454
2.12492, -0.571277
2.12298, -0.581087
2.12097, -0.590884
2.11891, -0.600668
2.11678, -0.61044
2.1146, -0.620197
2.11235, -0.629942
2.11004, -0.639672
2.10768, -0.649388
2.10525, -0.65909
2.10277, -0.668777
2.10023, -0.678449
2.09763, -0.688106
2.09498, -0.697748
2.09228, -0.707375
2.08951, -0.716986
2.08669, -0.72658
2.08382, -0.736159
2.0809, -0.745722
2.07792, -0.755268
2.07489, -0.764797
2.0718, -0.774309
2.06866, -0.783804
2.06547, -0.793282
2.06223, -0.802742
2.05894, -0.812185
2.0556, -0.82161
2.05221, -0.831016
2.04876, -0.840405
2.04527, -0.849775
2.04173, -0.859126
2.03813, -0.868459
2.03449, -0.877772
2.0308, -0.887067
2.02707, -0.896342
2.02328, -0.905598
2.01945, -0.914834
2.01556, -0.92405
2.01164, -0.933246
2.00766, -0.942421
2.00364, -0.951577
1.99957, -0.960712
1.99545, -0.969826
1.99129, -0.978919
1.98709, -0.987991
1.98283, -0.997042
1.97854, -1.00607
1.97419, -1.01508
1.96981, -1.02407
1.96537, -1.03303
1.9609, -1.04197
1.95638, -1.05089
1.95181, -1.05979
1.9472, -1.06866
1.94255, -1.07752
1.93786, -1.08635
1.93312, -1.09515
1.92834, -1.10393
1.92351, -1.11269
1.91865, -1.12143
1.91374, -1.13014
1.90879, -1.13883
1.90379, -1.14749
1.89876, -1.15613
1.89368, -1.16475
1.88857, -1.17334
1.88341, -1.18191
1.87821, -1.19045
1.87297, -1.19897
1.86768, -1.20746
1.86236, -1.21592
1.857, -1.22436
1.8516, -1.23278
1.84616, -1.24117
1.84067, -1.24953
1.83515, -1.25787
1.82959, -1.26618
1.82399, -1.27447
1.81835, -1.28272
1.81267, -1.29096
1.80695, -1.29916
1.8012, -1.30734
1.7954, -1.31549
1.78957, -1.32361
1.7837, -1.33171
1.77779, -1.33977
1.77185, -1.34781
1.76586, -1.35583
1.75984, -1.36381
1.75378, -1.37177
1.74769, -1.37969
1.74156, -1.38759
1.73539, -1.39546
1.72918, -1.4033
1.72294, -1.41112
1.71666, -1.4189
1.71035, -1.42665
1.704, -1.43438
1.69761, -1.44207
1.69119, -1.44974
1.68473, -1.45738
1.67824, -1.46498
1.67171, -1.47256
1.66515, -1.4801
1.65855, -1.48762
1.65192, -1.4951
1.64525, -1.50255
1.63855, -1.50998
1.63182, -1.51737
1.62505, -1.52473
1.61824, -1.53206
1.61141, -1.53936
1.60454, -1.54662
1.59763, -1.55386
1.5907, -1.56106
1.58373, -1.56823
1.57672, -1.57537
1.56969, -1.58248
1.56262, -1.58955
1.55552, -1.5966
1.54839, -1.6036
1.54123, -1.61058
1.53403, -1.61752
1.5268, -1.62444
1.51954, -1.63131
1.51225, -1.63816
1.50493, -1.64497
1.49758, -1.65175
1.49019, -1.65849
1.48278, -1.6652
1.47533, -1.67188
1.46786, -1.67852
1.46035, -1.68512
1.45281, -1.6917
1.44525, -1.69824
1.43765, -1.70474
1.43003, -1.71121
1.42237, -1.71765
1.41469, -1.72405
1.40698, -1.73041
1.39924, -1.73674
1.39147, -1.74304
1.38367, -1.74929
1.37584, -1.75552
1.36798, -1.76171
1.3601, -1.76786
1.35219, -1.77397
1.34425, -1.78005
1.33628, -1.7861
1.32829, -1.79211
1.32027, -1.79808
1.31222, -1.80401
1.30414, -1.80991
1.29604, -1.81577
1.28791, -1.8216
1.27976, -1.82739
1.27158, -1.83314
1.26337, -1.83885
1.25514, -1.84453
